"","CCSM","CNRM","FGOALS","GISS","IPSL","MIROC","MPI","MRI"
"1",0.688801645620109,0.737879593177542,0.818324924630463,0.778633657880107,0.669961258249204,0.801240788875493,0.760055694097653,0.80936719456208
"2",0.708570274928482,0.735811675572893,0.823239749799346,0.777551391537765,0.673079191953745,0.803637776257816,0.777968208528243,0.81351433068438
"3",0.715516033591097,0.742480121144019,0.816615345837112,0.773410150877168,0.694689114403749,0.796113887493062,0.77927716625056,0.801542392188941
"4",0.740581300977093,0.779197298095751,0.818565849807315,0.785857280697111,0.71649993563584,0.780367373707019,0.801809593822861,0.809022307498453
"5",0.776752122209424,0.810298889716265,0.825270444495961,0.806616556453388,0.709519799072557,0.748668148999219,0.814590660079468,0.830681588295117
"6",0.80762440372383,0.829223711447918,0.846406226218852,0.827817744523225,0.719365102130236,0.766207591752174,0.838964269838226,0.84708157342788
"7",0.825291853451456,0.829063906915558,0.850127115282342,0.835831090291793,0.736276235120827,0.780313224987777,0.861358557028258,0.855209335630443
"8",0.780359719688598,0.772429161123507,0.823792861507911,0.788471293081774,0.688679463202951,0.77301019852348,0.824338323406802,0.81235037136486
"9",0.736340020470091,0.700736725349245,0.795380610621399,0.740742514860967,0.655091749681002,0.813547245471687,0.793336830346908,0.774412518833684
"10",0.614494585991653,0.612920431716881,0.608954105326825,0.684751017803111,0.503293455903364,0.683614396079355,0.693287689450393,0.708116280536948
"11",0.582291074896025,0.637115921939982,0.735486648866282,0.701473424282551,0.558080503961183,0.709592674722545,0.658080463847739,0.720899356541221
"12",0.640526988159206,0.694506302342129,0.794676175946195,0.756362202121001,0.673871724659027,0.788023632225464,0.716884034920236,0.775653489589912
