"","CCSM","CNRM","FGOALS","GISS","IPSL","MIROC","MPI","MRI"
"1",0.785979449820675,0.57333543308832,0.881401345507767,-0.835865118118532,0.961909480961484,0.964291745100758,-0.32840949700006,0.839946711373757
"2",0.0938628900299493,0.133706156426144,0.578354603822643,-0.276009301854211,0.183462372546957,0.814501100110526,0.494300748474338,0.267968778654272
"3",0.340664233509511,-0.00276251352933328,0.54489692611901,-0.548812763639502,0.642809968469413,0.78950686501934,0.737812098620703,0.442036166914118
"4",-0.42035707716799,-0.407747561619146,-0.496670631357625,-0.0198278737931877,-0.426885248556731,-0.395826766505207,0.0188077151380694,-0.690361214063415
"5",-0.450666745421811,-0.427792461596034,-0.772984522933017,0.577114355636437,-0.835463065407553,-0.746556583887638,0.793695891649296,-0.872162257226407
"6",0.048099203682422,0.0389958623110428,-0.899559347393071,0.63203026902608,-0.748182769085571,0.30659789621989,0.952143272380629,-0.355802717511106
"7",0.6077494567235,0.820027237590637,0.521958790024972,0.724376701237308,0.27143959324394,0.776764853046883,0.968476329512983,0.853658708586473
"8",0.829851723173741,0.86221711920772,0.655162434586819,0.766134203879228,0.922359241834478,0.841944337538875,0.965340957874634,0.893922352676958
"9",0.68395305494454,0.678142296408838,0.611778692085061,0.597059743268802,0.826911504794736,0.779810554469057,0.843178174771026,0.785289644228757
"10",0.146484537891991,0.240578394333827,0.0675041569688371,0.0468147335159845,0.38945977261833,0.28607754142389,0.430315387639955,0.358951847229777
"11",-0.802457343752568,-0.683600457411875,-0.655121498104344,-0.824514474354136,-0.582104727318641,-0.706771260829983,-0.633861986893145,-0.731169868980185
"12",-0.360267644373648,-0.13126939229149,0.133261221283808,-0.378402192093047,-0.629939856441693,0.0798430315761009,-0.244622156885475,-0.36035586486748
